nom,date,season,longitude,latitude,temperature
Zeus,01/10/2022,Fall,-6.196691959,37.28651354,21
Zeus,01/11/2022,Fall,-6.008236837,37.17571081,20.2
Zeus,01/12/2022,Winter,-5.995883111,37.17562399,12.2
Zeus,01/01/2023,Winter,-5.969193643,37.16631059,12.1
Zeus,01/02/2023,Winter,-2.470066179,39.69714206,2.2
Zeus,01/03/2023,Spring,7.45473431,48.13289236,1.8
Zeus,01/04/2023,Spring,8.247889487,49.19213104,9.3
Zeus,01/05/2023,Spring,8.242837414,49.19533982,12.4
Zeus,01/06/2023,Summer,8.219358921,49.19831975,20.7
Zeus,01/07/2023,Summer,8.189139335,49.19978726,18.6
Zeus,01/08/2023,Summer,8.251690711,49.2051826,19
Zeus,01/09/2023,Fall,2.781499434,43.9715168,20.6
Zeus,01/10/2023,Fall,-5.880762823,37.23047146,27.6
Zeus,01/11/2023,Fall,-5.879727125,37.22309647,15.8
Zeus,01/12/2023,Winter,-5.885149064,37.2243688,13.4
Ziegentom,01/06/2014,Summer,10.86594833,49.81695068,14.2
Ziegentom,01/07/2014,Summer,10.86595021,49.81694315,15.8
Ziegentom,01/08/2014,Summer,10.53690343,49.14640068,20.1
Ziegentom,01/09/2014,Fall,-4.438973253,37.55192475,27.2
Ziegentom,01/10/2014,Fall,-6.14615289,36.58905817,24.3
Ziegentom,01/11/2014,Fall,-6.136855197,36.5971454,20.4
Ziegentom,01/12/2014,Winter,-6.136363065,36.59712923,14.3
Ziegentom,01/01/2015,Winter,-6.189912261,36.687979,9.3
Ziegentom,01/02/2015,Winter,-6.184418425,36.71270768,9.4
Ziegentom,01/03/2015,Spring,-6.132313639,36.59536032,13.6
Ziegentom,01/04/2015,Spring,-2.226996893,40.50542324,9.9
Ziegentom,01/05/2015,Spring,9.511335761,49.12747675,9.1
Ziegentom,01/06/2015,Summer,10.71522253,49.45903233,14.8
Ziegentom,01/07/2015,Summer,10.93967717,49.48115461,23.7
Ziegentom,01/08/2015,Summer,10.89807056,49.02756619,17.3
Ziegentom,01/09/2015,Fall,26.18986211,30.36866987,27.2
Ziegentom,01/10/2015,Fall,23.04556646,14.09731587,30.9
Ziegentom,01/11/2015,Fall,22.09573182,13.35966558,26.5
Ziegentom,01/12/2015,Winter,20.44091992,13.67719557,26.9
Ziegentom,01/01/2016,Winter,19.25398283,13.33490122,21.4
Ziegentom,01/02/2016,Winter,16.45636733,12.76877344,20.8
Ziegentom,01/03/2016,Spring,13.11444823,14.45080524,32
Ziegentom,01/04/2016,Spring,9.87584806,33.53141524,25.4
Ziegentom,01/05/2016,Spring,11.52252452,33.53372121,18.4
Ziegentom,01/06/2016,Summer,21.44585921,32.28812683,30.3
Ziegentom,01/07/2016,Summer,21.75818841,31.07518939,29.2
Ziegentom,01/08/2016,Summer,26.86560651,14.92181794,27.8
Ziegentom,01/09/2016,Fall,26.92451353,14.90853227,29.5
Ziegentom,01/10/2016,Fall,26.62959475,13.92930055,29.7
Ziegentom,01/11/2016,Fall,29.05936293,10.42999631,32.9
Ziegentom,01/12/2016,Winter,37.3448581,8.957548952,21.1
Ziegentom,01/01/2017,Winter,36.15903308,-5.932168068,23.9
